Message_ID,Sender_ID,Date,Message_Text
27697,6075848860,2024-07-18 22:20:32+00:00,"So what happens is you submit the required documents.. then your case is filed with the courts and you get a case number. Then all of your creditors are officially notified of your bankruptcy filing and they can no longer call you, text you, email you, send you letters in the mail, nothing. You’ll be protected under what’s called the “Automatic Stay” meaning creditors are barred from all contact with you. Once your case is a filed, you’ll have a hearing scheduled called the “341 Meeting of Creditors” ..it’s on Zoom so no reason not to show up.  Once you have that hearing, which is within 45 days of filing, your debt will be discharged and you’ll receive your discharge papers in the mail from the courts within an additional 45 days"
27696,6652139576,2024-07-18 22:19:17+00:00,I mean I probably do but Yk
27695,6652139576,2024-07-18 22:19:01+00:00,What if I don’t have 60 paystubs
27694,6075848860,2024-07-18 22:17:02+00:00,They’ll refer you to someone in your district
27693,6075848860,2024-07-18 22:16:42+00:00,Call Clark & Washington
27692,6075848860,2024-07-18 22:16:26+00:00,"You just need ur ID, social, last 60 of pay stubs and a copy of your most recently filed tax return."
27691,6652139576,2024-07-18 22:15:50+00:00,What’s the minimum to apply for bankruptcy
27690,6652139576,2024-07-18 22:15:40+00:00,For how long am I fucked over for?
27689,6075848860,2024-07-18 22:15:22+00:00,"Wym????? It gives you a clean slate, duh."
27688,6652139576,2024-07-18 22:15:22+00:00,All I need is loans gone
27687,6652139576,2024-07-18 22:15:16+00:00,Ofc 😂
27686,6075848860,2024-07-18 22:15:06+00:00,"Only debt that can’t be wiped away is child support, student loans and tax debt"
27685,6075848860,2024-07-18 22:14:45+00:00,"All dischargeable debt, gone."
27684,6652139576,2024-07-18 22:14:33+00:00,But what does that do to me
27683,6075848860,2024-07-18 22:14:31+00:00,Yes.
27682,6652139576,2024-07-18 22:14:24+00:00,For all loans?
27681,6075848860,2024-07-18 22:14:14+00:00,Wipes away your obligation to the loan
27680,6652139576,2024-07-18 21:49:10+00:00,"Okay okay, so what does filing for bankruptcy do for me"
27679,6075848860,2024-07-18 21:48:44+00:00,"Read into it, Matthew. Hit up with any questions. That used to be the sector of law I worked in so I’m very well versed with Georgia laws"
27678,6075848860,2024-07-18 21:47:22+00:00,The way to stop that is to file a ch.7 bankruptcy
27677,6075848860,2024-07-18 21:47:08+00:00,They’re just trying to garnish your wages
27676,6652139576,2024-07-18 21:41:29+00:00,Lawyer up 🆙
27675,7079398602,2024-07-18 21:05:15+00:00,Lawyer up
27674,6652139576,2024-07-18 20:05:12+00:00,Idek what to do about that
27673,7000718430,2024-07-18 20:04:58+00:00,Oh wow
27672,6652139576,2024-07-18 20:04:49+00:00,But payday loans are illegal in Georgia
27671,6652139576,2024-07-18 20:04:39+00:00,Not paying this payday loan
27670,7000718430,2024-07-18 20:04:31+00:00,Why
27669,6652139576,2024-07-18 20:04:28+00:00,I’m getting sued
27668,6652139576,2024-07-18 20:04:25+00:00,I can’t invest
27667,7000718430,2024-07-18 20:04:19+00:00,Invest in nvda
27666,6652139576,2024-07-18 20:04:09+00:00,Any recommendations
27665,7000718430,2024-07-18 20:04:06+00:00,That’s super risky
27664,6661760423,2024-07-18 20:04:04+00:00,MLGO has gone mad down
27663,6652139576,2024-07-18 20:04:03+00:00,So I just see I’m about to get sued by a payday loan company
27662,6661760423,2024-07-18 20:03:54+00:00,Well tonight and tomorrow
27661,6661760423,2024-07-18 20:03:41+00:00,Hoping something happens tomorrow
27660,6661760423,2024-07-18 20:03:32+00:00,Risking MLGO
27659,6661760423,2024-07-18 20:03:26+00:00,Im out.  Dropped too much
27658,7000718430,2024-07-18 19:52:21+00:00,You think it’s gonna run?
27657,7000718430,2024-07-18 19:51:47+00:00,I got treated finally
27656,6661760423,2024-07-18 14:20:10+00:00,Bought SCNI
27655,6075848860,2024-07-18 12:30:11+00:00,I’m so proud of you. Stick with it and your body and soul will definitely thank you
27654,6652139576,2024-07-18 11:56:44+00:00,I slept last night
27653,6652139576,2024-07-18 11:56:31+00:00,I sleep
27652,7000718430,2024-07-18 11:56:15+00:00,When was last time you slept
27651,7000718430,2024-07-18 11:56:07+00:00,You gotta sleep
27650,6652139576,2024-07-18 11:55:59+00:00,I’m not even here mentally anymore
27649,6652139576,2024-07-18 11:55:51+00:00,Not really sleeping
27648,7000718430,2024-07-18 11:54:23+00:00,How you sleeping at night
27647,7000718430,2024-07-18 11:53:52+00:00,I see what you saying
27646,7000718430,2024-07-18 11:53:47+00:00,It’s in both ears
27645,7000718430,2024-07-18 11:53:43+00:00,But
27644,7000718430,2024-07-18 11:53:41+00:00,My hearing dropped off
27643,7000718430,2024-07-18 11:53:32+00:00,Well like
27642,6652139576,2024-07-18 11:49:59+00:00,It just evens out now
27641,6652139576,2024-07-18 11:49:54+00:00,Not that bad honestly
27640,7000718430,2024-07-18 11:49:44+00:00,Prob isn’t as serious as it sounds but should get it checked
27639,6652139576,2024-07-18 11:49:44+00:00,It’s all good
27638,7000718430,2024-07-18 11:49:34+00:00,Blood in ears
27637,7000718430,2024-07-18 11:49:31+00:00,Not gonna lie
27636,7000718430,2024-07-18 11:49:23+00:00,Thank you 🫡
27635,6652139576,2024-07-18 11:49:15+00:00,Preciate you broski
27634,6652139576,2024-07-18 11:49:08+00:00,I’ve gotta figure out how I’m going to deal with this finance problem first.
27633,6661760423,2024-07-18 11:48:58+00:00,Hope u both get better soon
27632,7000718430,2024-07-18 11:48:33+00:00,Prob should go to doc
27631,6652139576,2024-07-18 11:48:26+00:00,Yesterday
27630,6652139576,2024-07-18 11:48:23+00:00,I had dried blood in them hearsay
27629,6652139576,2024-07-18 11:48:17+00:00,Yea
27628,7000718430,2024-07-18 11:48:02+00:00,Is both your ears clogged
27627,6652139576,2024-07-18 11:47:49+00:00,I’m already sick so it shouldn’t be that bad
27626,7000718430,2024-07-18 11:47:45+00:00,That’s smart
27625,6652139576,2024-07-18 11:47:37+00:00,I’m taking my sickness as a way to avoid some of the withdrawals
27624,7000718430,2024-07-18 11:47:34+00:00,You have to keep it up
27623,6652139576,2024-07-18 11:47:24+00:00,Major W
27622,7000718430,2024-07-18 11:47:20+00:00,It’s so annoying
27621,7000718430,2024-07-18 11:47:14+00:00,W
27620,6652139576,2024-07-18 11:47:13+00:00,Yes
27619,6652139576,2024-07-18 11:47:08+00:00,"Yea, today’s my first day completely clean. Cold turkey this shit"
27618,7000718430,2024-07-18 11:47:00+00:00,Is your ears clogged too
